date,open,high,low,close,volume
2016-02-03,27.8244,27.9917,27.1062,27.7457,8169351
2016-02-04,27.785,28.3852,27.48,27.7555,8703450
2016-02-05,27.5686,27.8736,25.9255,26.0042,15010685
2016-02-08,25.6106,25.7385,24.4497,24.8137,15221320
2016-02-09,24.5185,26.1223,24.4005,25.0793,10634314
2016-02-10,25.2368,25.9648,24.8826,25.0203,8394980
2016-02-11,24.3808,25.1482,24.3808,24.8924,8503635
2016-02-12,25.286,25.3647,24.3513,25.3155,8520367
2016-02-16,25.6795,26.5945,25.6008,26.5552,12133795
2016-02-17,26.8897,27.4702,26.7815,27.2144,19286666
2016-02-18,29.4478,30.476,29.4183,29.556,26716489
2016-02-19,29.3986,30.2152,29.1723,29.9496,13140732
2016-02-22,30.3825,31.3566,30.3235,31.0122,11241697
2016-02-23,30.7662,31.3861,30.6186,31.0909,9234450
2016-02-24,30.963,31.3545,30.107,31.3074,8421336
2016-02-25,31.4254,31.5337,30.8154,31.3762,8740367
2016-02-26,31.5238,31.5988,30.8548,31.1696,9049073
2016-02-29,31.2141,31.6189,30.9474,30.9672,8083618
2016-03-01,31.0462,32.3398,30.9968,32.3398,8717512
2016-03-02,32.162,32.6459,32.1028,32.5274,5845933
2016-03-03,32.4879,32.6261,31.8065,32.241,7550088
2016-03-04,32.4879,32.5175,31.8954,32.1423,4382634
2016-03-07,31.9645,32.1818,31.5152,31.9349,6005495
2016-03-08,31.609,31.7967,31.2486,31.3523,6873478
2016-03-09,31.6288,31.6732,30.9277,31.3325,5569737
2016-03-10,31.5202,31.6979,30.6512,31.2832,7152137
2016-03-11,31.7473,31.8263,31.372,31.8164,6934986
2016-03-14,31.6683,32.0238,31.5202,31.8954,4757868
2016-03-15,31.7275,31.9349,31.1746,31.7374,5655420
2016-03-16,31.5004,32.794,31.3523,32.6854,9091068
2016-03-17,32.5669,32.7249,31.9684,32.4089,8841959
2016-03-18,32.794,33.821,32.5866,33.3865,13637802
2016-03-21,33.0903,33.4951,32.7348,33.4852,8444539
2016-03-22,33.3766,33.658,33.0113,33.426,6050266
2016-03-23,33.5741,34.2456,33.426,33.9987,10725171
2016-03-24,33.6926,34.1073,33.584,34.0481,6123854
2016-03-28,33.9889,34.5418,33.9494,34.3937,6634700
2016-03-29,34.2456,35.0257,34.1666,34.9467,6545266
2016-03-30,35.0751,35.7959,35.0553,35.3121,9417474
2016-03-31,35.4701,35.5491,34.9072,35.1837,9497052
2016-04-01,34.9665,35.7169,34.6998,35.6972,8707319
2016-04-04,35.9934,36.181,35.2133,35.3516,9848551
2016-04-05,35.0356,35.6281,34.8973,35.3022,8489215
2016-04-06,34.8578,35.3713,34.1962,35.3516,11334379
2016-04-07,35.1244,35.4404,34.8381,34.9862,9452644
